"option_id","option_name","option_value","autoload"
<p>[00:06:03] <strong>Josepha:</strong> Okay, yeah. I am also not a developer, for what it&#8217;s worth, and have been working with nonprofits for a while. And I understand that problem where you have all these things you need to do and want to do, but there are also things you absolutely have to focus on in order to make your mission possible and your vision come true.</p>



<p>[00:06:23] <strong>Ashley:</strong> Yeah, and I think, I think WordPress has given us a lot more, like a lot more flexibility to kind of produce new content quickly. And because of that, it&#8217;s just been a lot more efficient, too, for us, you know.&nbsp;</p>



<p>[00:06:38] <strong>Josepha:</strong> And you all are using Blocks? Are you, like, the best Block builders?</p>



<p>[00:06:42] <strong>Romane:</strong> Yeah, I love Blocks.&nbsp;</p>



<p>[00:06:43] <strong>Josepha:</strong> Blocks are a fairly new innovation for the history of WordPress. WordPress has been around for 20 years, so we&#8217;re a nice, mature project. And we&#8217;ve really only had blocks as a functional part of the CMS for probably the last five or so. We&#8217;ve been working on the project a little bit longer. And it has been fascinating to me, like, in my own work that I have done with WordPress, kind of outside of my work with the project, to see, like, how much autonomy you get to have back as somebody who is not a developer, maybe isn&#8217;t a designer, but you do know exactly what you need to have on your site today, right?</p>



<p>And having to stop and find a freelancer or stop and find some set of developers who can make those changes. For me, when I was specifically working on nonprofit stuff. That was always kind of a moment where I was like, well, I guess I&#8217;ll just go to Facebook and put that on there or something because I was faster than trying to find someone to come help you. And so, I&#8217;m so glad you love the block.</p>



<p>[00:07:48] <strong>Ashley:</strong> We&#8217;ve created many a landing page.&nbsp;</p>



<p>[00:07:50] <strong>Josepha:</strong> Also, your site is adorable, and your brand is adorable, in case no one&#8217;s mentioned that lately. Super cute. Super cute.</p>



<p>[00:07:58] <strong>Josepha:</strong> So, we&#8217;ve talked about how you kind of took a bunch of stuff and made it into one big thing and how that&#8217;s been easier for you all to manage it. But from the standpoint of just, like, somebody who&#8217;s running a nonprofit, someone who&#8217;s running an organization, how has that transition been for your team? I know you said you don&#8217;t have a huge team, but was the move toward WordPress a net benefit over time, or was it immediately beneficial? Like, how has that been for your team? </p>



<p>[00:08:27] <strong>Romane:</strong> So what&#8217;s interesting actually is that we have a team that is spread also all over the world. And so we have teams in Berlin and in U.S., and New York. In Zambia, too. What was really interesting was how people identify to the new website because now we have to really think, okay, what is the content we want people to see, but also we want our critics to see. And so it kind of unified all of our content at Little Sun. And it was much more like much easier to understand afterwards. </p>



<p>[00:09:03] <strong>Josepha:</strong> Yeah.&nbsp;</p>



<p>[00:09:04] <strong>Romane:</strong> And it was because we also work at the intersection of creative communications, impacts, fundraising, technology, and to be able to put everything and have it on the front. And then have the stories to tell the stories from sub-Saharan Africa, from universities who got either a Little Sun lamps or solar systems, and then we have the donation page, so basically everything could be integrated in a super easy way, and it could target different audiences easily, either it&#8217;s someone who wants to partner with us, or a donor, or just someone who wants to be part of our solar training.</p>



<p>[00:09:46] <strong>Josepha:</strong> Yeah, and I mean, I think that no one will be surprised to hear that if you have multiple things that you have to get everybody to, it really increases the amount of marketing that you have to accomplish, rather than having one place for everyone to go too, and they can see everything that they might want once they arrive. So, that&#8217;s wonderful.</p>



<p>[00:10:06] <strong>Ashley:</strong> I think I was just going to say, or kind of echo what Romane said about the fact that we have so many different audiences, we have partners, we have donors, we have people who are just coming to learn about solar energy, or who are interested in purchasing a lamp. I think prior to this, it was a little bit confusing for those different audiences to kind of navigate to where they were intended to go to on the site, and now it&#8217;s much more cohesive. And we often hear that from people where it&#8217;s like, it&#8217;s quite easy to, to kind to find what they need to find on the site.&nbsp;</p>



<p>[00:10:39] <strong>Josepha:</strong> I define the WordPress community as anyone who is using WordPress, regardless of whether they know it or not. And so you all, in my mind, are part of the WordPress Community. And I just wondered if being part of that community has changed your approach to the way that you manage your content online or the way that you have chosen work with your business as like an online entity that also does on-the-ground, in-person thing?</p>



<p>[00:11:06] <strong>Ashley:</strong> I think definitely. I think we&#8217;re kind of going back to what I said before. I think we&#8217;re much more efficient now. I think in the past, it&#8217;s the idea of, like, well, getting this web page live or publishing this is going to be, you know, we have to think about a huge timeline, that&#8217;s, is going to require a lot of resourcing, a lot of different types of expertise and people, and everything now feels like something that we can, we can launch pretty immediately, which is really wonderful too.</p>



<p>I would also say just like being a part of the WordPress community too. It&#8217;s the sort of support that we&#8217;ve gotten from your team. It&#8217;s always really tailored. And I think as a nonprofit working with a, like, a much bigger business, you can be apprehensive sometimes, feeling like you won&#8217;t really get that personalized support.&nbsp;</p>



<p>And I think that&#8217;s something that&#8217;s been so nice with WordPress. Is really feeling like the people we&#8217;re working with are understanding our business and taking the time to understand our needs. And I think that makes us think differently about our online presence as well because then we feel like we have that additional support, which is great.</p>



<p>[00:12:12] <strong>Josepha:</strong> I&#8217;m always a fan of hearing that people who are passionate about WordPress are also passionate about helping others with WordPress. That&#8217;s one of my favorite things about us. That&#8217;s not true. I have like 25 favorite things about us. And so I need to stop saying that I have one favorite, but I never will.</p>



<p>Okay, well, do you all have any last thoughts that you just want to share with me or podcast listeners that we have?&nbsp;</p>



<p>[00:12:36] <strong>Ashley:</strong> Yeah, I think the, the plugins and integrations have been really useful for us. I think it can be really intimidating to bring on, like, a new tech solution or tool and feel like everything that you are already working with or have is going to become outdated or obsolete in some way. And I think it&#8217;s just been really nice to work with WordPress and have all of those transitions be really seamless for everything to connect really well. Yeah, I think that&#8217;s been. That&#8217;s hugely helpful too.&nbsp;</p>



<p>[00:13:07] <strong>Josepha:</strong> So, was that part of the decision-making process? Like, do I know that this software will be around in the future so that you&#8217;re making an investment in the site now and know that it&#8217;s going to hang around now you can find people help? Like, was that part of the decision-making process?</p>



<p>[00:13:21] <strong>Ashley:</strong> I think so. I mean, I guess I wasn&#8217;t completely around during the time, but I would say, like, that&#8217;s definitely something that we&#8217;re considering in any kind of tech that we&#8217;re thinking about is it can require so much work to, to kind of bring something on with such a small team. So we want to ensure that, yeah, it&#8217;s going to last, it has longevity, and it&#8217;s going to work with the tools that we already have. So I think all of that is really important for sure.&nbsp;</p>



<p>[00:13:48] <strong>Josepha:</strong> Well, thank you both so much for joining me. Like I said, we&#8217;ll have a link to littlesun.org in the notes so that you all can learn more about their project and see their beautiful site with their beautiful little solar sunflowers.</p>



<p>Thank you both for being with me today.&nbsp;</p>



<p>[00:14:04] <strong>Romane:</strong> Thank you so much.&nbsp;</p>



<p>[00:14:05] <strong>Ashley:</strong> Thank you so much for having us.</p>



<p>[00:14:07] (Music interlude)</p>



<p>[00:14:11] <strong>Josepha:</strong> What a wonderful organization. I&#8217;m so glad that they found WordPress and that it works for them. Let&#8217;s continue our tour today with the small list of big things.</p>



<p>Item number one, it&#8217;s time to save the date: December 11th, 2023, for this year&#8217;s State of the Word. State of the Word is the annual keynote address delivered by the WordPress Project co-founder Matt Mullenweg. Every year, the event shares reflections on the project&#8217;s progress and aspirations for the future of open source. And so, if that is something that you like to tune into, December 11th is your day.&nbsp;</p>



<p>Second thing on our list is that we are celebrating our 10,000th photo submission. So, on October 11th, the 10,000th photo was approved. The Photo Team is one of the newest ways to contribute to the WordPress open source project, and it feeds all of those photos into Openverse as well.</p>



<p>The third thing on our list today is that I want to tell you about a community team training module that just came out. It&#8217;s specifically about the Translate Live tool, and it is ideal for presenting at your local meetups to engage and onboard new translators for your native language. If you&#8217;re organizing a WordCamp, consider introducing this tool during your Contributor Day. I will leave a link for this in the show notes so that it is easy to find.&nbsp;</p>



<p>And item number four, the journey to update WordPress.org, continues with the launch of a new Showcase design. The Showcase is a natural starting point for a lot of visitors who are on WordPress.org. It inspires creativity and also demonstrates what&#8217;s possible with WordPress. So, stop on by there, it&#8217;s WordPress.org/showcase, and give it a bit of a look.</p>



<p>[00:15:58] <strong>Josepha:</strong> And that, my friends, is your small list of big things. Thank you for tuning in today for the WordPress Briefing. And don&#8217;t forget to follow us on your favorite podcast app or subscribe directly on WordPress.org/news. You&#8217;ll get a friendly reminder whenever a new episode drops. And if you like what you heard today, share it with a fellow WordPresser. Or, if you had questions about what you heard today, you can share those with me at wprebriefing@WordPress.org. </p>



<p>I&#8217;m your host, Josepha Haden Chomphosy, and I&#8217;ll see you again in a couple of weeks. </p>



<p>[00:16:24] (Music outro)</p>"";s:7:""attribs"";a:0:{}s:8:""xml_base"";s:0:"""";s:17:""xml_base_explicit"";b:0;s:8:""xml_lang"";s:0:"""";}}s:7:""pubDate"";a:1:{i:0;a:5:{s:4:""data"";s:31:""Mon, 30 Oct 2023 12:00:00 +0000"";s:7:""attribs"";a:0:{}s:8:""xml_base"";s:0:"""";s:17:""xml_base_explicit"";b:0;s:8:""xml_lang"";s:0:"""";}}}s:32:""http://purl.org/dc/elements/1.1/"";a:1:{s:7:""creator"";a:1:{i:0;a:5:{s:4:""data"";s:14:""Brett McSherry"";s:7:""attribs"";a:0:{}s:8:""xml_base"";s:0:"""";s:17:""xml_base_explicit"";b:0;s:8:""xml_lang"";s:0:"""";}}}}}i:14;a:6:{s:4:""data"";s:13:""
	
	
	
	
	
	
"";s:7:""attribs"";a:0:{}s:8:""xml_base"";s:0:"""";s:17:""xml_base_explicit"";b:0;s:8:""xml_lang"";s:0:"""";s:5:""child"";a:2:{s:0:"""";a:5:{s:5:""title"";a:1:{i:0;a:5:{s:4:""data"";s:100:""WPTavern: Gutenberg 16.9 Lets You Rename (Almost) Any Block, Adds Experimental Form and Input Blocks"";s:7:""attribs"";a:0:{}s:8:""xml_base"";s:0:"""";s:17:""xml_base_explicit"";b:0;s:8:""xml_lang"";s:0:"""";}}s:4:""guid"";a:1:{i:0;a:5:{s:4:""data"";s:30:""https://wptavern.com/?p=150720"";s:7:""attribs"";a:0:{}s:8:""xml_base"";s:0:"""";s:17:""xml_base_explicit"";b:0;s:8:""xml_lang"";s:0:"""";}}s:4:""link"";a:1:{i:0;a:5:{s:4:""data"";s:108:""https://wptavern.com/gutenberg-16-9-lets-you-rename-almost-any-block-adds-experimental-form-and-input-blocks"";s:7:""attribs"";a:0:{}s:8:""xml_base"";s:0:"""";s:17:""xml_base_explicit"";b:0;s:8:""xml_lang"";s:0:"""";}}s:11:""description"";a:1:{i:0;a:5:{s:4:""data"";s:4201:""<p>Delivering on an <a href=""https://github.com/WordPress/gutenberg/pull/42605#issuecomment-1475904839"">highly-requested feature</a>, Gutenberg contributors have made it possible to rename almost any block in the List View. <a href=""https://make.wordpress.org/core/2023/10/25/whats-new-in-gutenberg-16-9-25-october-2/"">Version 16.9</a> was released this week with the new feature, which builds on <a href=""https://make.wordpress.org/core/2023/09/28/whats-new-in-gutenberg-16-7-27-september/"">Gutenberg 16.7</a>&#8216;s introduction of the ability to rename Group blocks.</p>



<p>It works in a similar way to naming Photoshop layers. Users can now open the list view, click on the ellipsis menu, select &#8220;Rename,&#8221; and enter a custom name.</p>



<div class=""wp-block-spacer""></div>



video credit: Gutenberg <a href=""https://github.com/WordPress/gutenberg/pull/54426"">PR #54426</a>



<p>&#8220;Allowing users to distinguish between blocks in the List View is becoming increasingly important as the scope of the Site Editor grows,&#8221; Automattic-sponsored contributor Dave Smith said in the original ticket proposing the feature for the Group block. &#8220;Given that all blocks are currently labelled by the block name (e.g. <code>Group</code>) it can be difficult to distinguish between them. This is especially important if your Groups represent distinct &#8216;sections&#8217; of a given page/template.&#8221;</p>



<p>Every block can be renamed with the exception of these four:</p>



<ul>
<li><code>core/block</code></li>



<li><code>core/template-part</code></li>



<li><code>core/pattern</code></li>



<li><code>core/navigation</code></li>
</ul>



<p>More renaming capabilities have been added in 16.9, including the ability to duplicate and rename patterns, as well as pattern categories.</p>



<p>This release <a href=""https://github.com/WordPress/gutenberg/pull/44214"">introduces new experimental form and inputs blocks</a> to allow building basic forms. It&#8217;s a feature that has taken many by surprise, as few would have predicted WordPress core would be adding form building. A very early version is available under Gutenberg > Experiments, under the &#8220;Form and input blocks&#8221; experiment setting.</p>



<p>&#8220;Why has there been no proactive outreach to the many developers of longstanding WordPress form solutions currently used by millions and millions of WordPress sites?&#8221; Gravity Forms co-founder Carl Hancock commented on the PR.</p>
